mk_id,entry_id,brand,model,bp_serial,gm_serial,all_serials
26,1466,blaupunkt,,7620000042,BP0042,7620000042|A0048204786
26,1467,blaupunkt,,7620000021,BP0020,7620000021|A0004461162
26,1468,blaupunkt,,7620000031,BP0031,7620000031|A0004461862
26,1469,blaupunkt,,7620000041,BP0041,7620000041|A0048204386
26,1470,blaupunkt,,7620000019,BP0019,7620000019|A0004462062
26,1471,blaupunkt,,7620000020,BP0020,7620000020|A0004461062
26,1472,blaupunkt,,7620000040,BP0040,7620000040|A0048204286
26,1473,blaupunkt,,7620000044,BP0044,7620000044|A0048204886
26,1474,blaupunkt,,7620000045,BP0045,7620000045|A0048205086
26,1687,audi,,,,
26,1688,audi,,A2088200589,,A2088200589
26,1689,mercedes,,7620000032,,7620000032|A0004463762
26,1690,mercedes,,7620000046,,7620000046|A0048205186
26,1691,mercedes,,7620000242,,7620000242|A0048205386
26,1692,mercedes,,7620000009,,7620000009|A0004463662
26,1693,mercedes,,7620000045,,7620000045|A0048205086
26,1756,mercedes,,,,
26,1757,mercedes,,A6908200879,,A6908200879
26,1758,mercedes,,A6908200979,,A6908200979
26,1908,mercedes,,A0038204586,,A0038204586
26,1909,mercedes,,A6388200086,,A6388200086
26,1910,mercedes,,A0038208586,,A0038208586
26,1911,mercedes,,A0038209586,,A0038209586
26,1912,mercedes,,A6388200186,,A6388200186
26,1913,mercedes,,A6388200286,,A6388200286
26,1914,mercedes,,,,
26,1915,mercedes,,,,
26,1916,mercedes,,,,
26,1917,mercedes,,A0038208686,,A0038208686
26,1953,audi,,CQLP1750L,,CQLP1750L|A2088200286
26,1954,audi,,CQLP3720F,,CQLP3720F|B67822706
26,1955,audi,,CQLP3720L,,CQLP3720L|A1688200186
26,1956,audi,,CQLP3920F,,CQLP3920F|B67823411
26,1957,audi,,CQLP3920L,,CQLP3920L|A1688200179
26,1958,mercedes,,CQLP2610Z,,CQLP2610Z|A0038207486
26,1959,mercedes,,CQLP2620Z,,CQLP2620Z|A0038207286
26,1960,mercedes,,CQLP2621Z,,CQLP2621Z|A0038207586
26,1961,mercedes,,CQLP2810Z,,CQLP2810Z|A1638200286
26,1962,mercedes,,CQLP2820Z,,CQLP2820Z|A1638200086
26,1963,mercedes,,CQLP1320L,,CQLP1320L|A0038204286
26,1964,mercedes,,CQLP1420L,,CQLP1420L|A0038205786
26,1965,mercedes,,CQLP2611Z,,CQLP2611Z|A0038207386
26,1966,mercedes,,CQLP2821Z,,CQLP2821Z|A1638200386
26,2698,mercedes,,YU3F18C838AA,,YU3F18C838AA|A0048200286
26,2699,mercedes,,YU3F18C838BA,,YU3F18C838BA|A0048200386
26,2700,mercedes,,YU3F18C838CA,,YU3F18C838CA
26,2701,mercedes,,YU3F18C838CB,,YU3F18C838CB|A0048200886
26,2702,mercedes,,YU3F18C838DA,,YU3F18C838DA
26,2703,mercedes,,YU3F18C838DB,,YU3F18C838DB|A0048200986
26,2720,mercedes,,A1638202989,,A1638202989
26,2768,audi,,CQLP3830S,,CQLP3830S|A1688200086
26,2769,audi,,BE3312,,BE3312|A2208200886
26,2790,audi,,BE3308,,BE3308|A2088200986
26,2791,audi,,BE3318,,BE3318|A2108201586
26,2822,mercedes,,BE4602,,BE4602|Q6820410
26,2898,mercedes,,A6908200679,,A6908200679
26,2922,audi,,BE3207,,BE3207|A2108200286
26,2957,mercedes,,BE4143,,BE4143|A0048201086
26,2958,mercedes,,BE4643,,BE4643|A0048201186
26,2984,mercedes,,BE1491,,BE1491|A0038203586
26,3033,mercedes,,7620000028,,7620000028|A0004464862
26,3374,audi,,BE3311,,BE3311|A2208200786
26,3377,mercedes,,CQLP2811Z,,CQLP2811Z|A1638200186
26,3516,mercedes,,7620000225,,7620000225|A0004466562
26,3517,mercedes,,7620000220,,7620000220|A0004466362
26,3518,mercedes,,7620000221,,7620000221|A0004467262
26,3663,mercedes,,7620900261,,7620900261|A0004461862
26,4943,mercedes,,7620000240,,7620000240|A0048205286
26,5083,mercedes,,BE1317,,BE1317|A0038201786
26,5084,mercedes,,BE1307,,BE1307|A0038200286
26,5085,mercedes,,BE1433,,BE1433
26,5086,mercedes,,BE1434,,BE1434|A0028209986
26,5087,mercedes,,BE1435,,BE1435
26,5088,mercedes,,BE1436,,BE1436|A0028209886
26,5411,audi,,A1708200186,,A1708200186
26,5412,audi,,A1708200386,,A1708200386
26,5575,mercedes,,7620000232,,7620000232|A0004466862
26,6142,audi,,BE3210,,BE3210|A2208200186
26,6153,blaupunkt,,7620000043,BP0043,7620000043|A0048204686
26,7299,mercedes,,7620000229,,7620000229|A0004467162
26,7300,mercedes,,7620000241,,7620000241|A0048205486
26,9006,mercedes,,BE1328,,BE1328
26,10667,mercedes,,BE1402,,BE1402
28,1526,opel,CAR2003,7649200324,GM0203,7649200324|24434773
28,1527,opel,CAR2003,7649200321,GM0203,7649200321|09115095
28,1528,opel,CAR2003,7649200323,GM0203,7649200323|24423495
28,1529,opel,CAR2003,7649200325,GM0203,7649200325|13127011
28,1530,opel,CAR300,7648852620,GM0300,7648852620|90542743
28,1531,opel,CAR300,7645852520,GM0300,7645852520|90532620
28,1532,opel,CAR300,7647852320,GM0300,7647852320
28,1533,opel,CAR300,7645852320,,7645852320|90532620
28,1534,opel,CAR300,7647852320,,7647852320
28,1535,opel,CAR300,7648852320,GM0300,7648852320|90533422
28,1536,opel,CAR300,7649852320,GM0300,7649852320|90533422
28,1537,opel,CAR300,7640852320,GM030,7640852320|24455376
28,1538,opel,CAR300,7640852520,GM030,7640852520|24455376
28,1539,opel,CAR300,7649852520,GM030,7649852520|90533422
28,1540,opel,CD300,7641855020,GM0300,7641855020
28,1541,opel,CD300,7641855021,GM0300,7641855021|90378273
28,1542,opel,CD300,7642855020,GM0300,7642855020
28,1543,opel,CD300,7642856520,GM0300,7642856520|90383700
28,1544,opel,CD300,7642856521,GM0300,7642856521|90443283
28,1545,opel,CD300,7642856621,GM0300,7642856621|90443284
28,1546,opel,CD300,7642855520,,7642855520|90389055
28,1547,opel,CD300,7642855521,,7642855521|90443276
28,1548,opel,CDC2,7607775320,,7607775320|90462566
28,1549,opel,CDC2,7607775322,,7607775322|90569379
28,1550,opel,CDC2,7607776320,,7607776320|90493268
28,1551,opel,CDC2,7607776322,,7607776322|90566830
28,1552,opel,CDC2,7607797321,,7607797321|90566804
28,1553,opel,SC202(C),7641850521,GM0202,7641850521|90355875
28,1554,opel,SC202(C),7641852521,GM0202,7641852521|90381123
28,1555,opel,SC202(C),7642852521,GM0202,7642852521|90381123
28,1556,opel,SC202D(C),7641850521,,7641850521|90355875
28,1557,opel,SC202D(C),7642850520,,7642850520|90399235
28,1558,opel,SC202D(C),7642850521,,7642850521|90355875
28,1559,opel,SC202D(D),7641850620,GM0202,7641850620
28,1722,opel,CDR2005(E),,GM0205,
28,1723,opel,CDR500(E),,,
28,1918,opel,CAR200,,GM0200,
28,1919,opel,GME,,,
28,1920,opel,R100(D),,GM0100,
28,1921,opel,SC303(C),,GM0303,
28,1922,opel,SC303B,,GM0303,
28,1923,opel,SC303D(C),,,
28,1924,opel,SC804B,,GM0804,
28,1925,opel,SV,,GM0303,
28,2002,opel,22DC247,902221247789,,902221247789
28,2003,opel,22DC347,902221347789,,902221347789
28,2004,opel,22DC670,90274458,GM0670,90274458
28,2005,opel,22DC670,,,
28,2006,opel,22DC670,90355327,,90355327
28,2007,opel,22DC681,90355328,,90355328
28,2008,opel,22DC682,,,
28,2009,opel,22DC684,,,
28,2010,opel,22DC685,902221685789,,902221685789
28,2011,opel,22DC720,90222172078900,,90222172078900
28,2012,opel,CAR2004,24420600,GM0204,24420600
28,2013,opel,CAR2004,24423502,GM0204,24423502
28,2014,opel,CAR400,90222139675201,GM0400,90222139675201|90532621
28,2015,opel,CAR400,90222139975900,GM0400,90222139975900|09136106
28,2016,opel,CCR2006(E),09146057,GM0206,09146057
28,2017,opel,CCR600,90508988,GM0600,90508988
28,2018,opel,CCR600,09114584,GM0600,09114584
28,2019,opel,CCR800,09564338,GM0800,09564338
28,2020,opel,CCRT2008,09146060,GM0208,09146060
28,2021,opel,CCRT2008,09146061,GM0208,09146061
28,2022,opel,CCRT2008,24432169,GM0208,24432169
28,2023,opel,CCRT2008(E),24432170,GM0208,24432170
28,2024,opel,CCRT2008(E),24432171,GM0208,24432171
28,2025,opel,CCRT700,90222139875102,GM0700,90222139875102|90566805
28,2026,opel,CCRT700,90222139875902,GM0700,90222139875902|90533441
28,2027,opel,CCRT700,90222139878902,GM0700,90222139878902|09118660
28,2028,opel,S200,90222446075901,,90222446075901|90483186
28,2029,opel,SC201(C),90381124,GM0201,90381124
28,2030,opel,SC201D(C),90355876,,90355876
28,2031,opel,SC804(C),90399250,GM0804,90399250
28,2032,opel,SC804(C),90458247,GM0804,90458247
28,2033,opel,SC804D(C),90460773,,90460773
28,2034,opel,SC804D(C),90846874,,90846874
28,2035,opel,SC804D(C),90355878,,90355878
28,2893,opel,CAR2003,7649200324,GM0203,7649200324|24434773
28,2894,opel,CAR2003,7649200320,GM0203,7649200320
28,2897,opel,CAR2003,7649200326,GM0203,7649200326|13127012
28,3426,opel,CCRT700,90222139875102,,90222139875102|90566805
28,3679,opel,SC202(C),7642852620,GM0202,7642852620|90399251
28,5504,opel,CAR2003,7649200327,GM0203,7649200327|13122925
28,9030,opel,CAR400,90222139675901,GM0400,90222139675901|90462560
28,10559,opel,SC201(C),93216074,GM0201,93216074
29,1560,blaupunkt,PF3,7642774392,BP2774,7642774392
29,1561,blaupunkt,PF3,7642775392,BP2775,7642775392
29,1562,blaupunkt,PF3,7642777392,BP2777,7642777392
29,1563,blaupunkt,PF3,7643778392,BP3778,7643778392
29,1564,blaupunkt,PF3,7643777297,BP3777,7643777297
29,1565,blaupunkt,PF3,7643777392,BP3777,7643777392
29,1566,blaupunkt,T1,7648140392,BP8140,7648140392
29,1567,blaupunkt,T1,7648136392,BP8136,7648136392
29,1568,blaupunkt,T1,7648146392,BP8146,7648146392
29,1569,blaupunkt,T1,7648145392,BP8145,7648145392
29,1570,blaupunkt,TRAVELPILOT,7612001092,BP1491,7612001092
29,1711,peugeot,PU-1560A,PU1560A,,PU1560A
29,1712,peugeot,PU-1570A,PU1570A,,PU1570A
29,1713,peugeot,PU-1570B,PU1570B,,PU1570B
29,1714,peugeot,PU-1570C,PU1570C,,PU1570C
29,1715,peugeot,PU-2294A(C),,,
29,1716,peugeot,PU-2325A,PU2325A,,PU2325A
29,1717,peugeot,PU-2325A(B),,,
29,1718,peugeot,PU-9983A,PU9983A,,PU9983A
29,1998,peugeot,22DC710,902221710651,,902221710651
29,2036,peugeot,22DC594,902221594659,,902221594659|96169788ZL00
29,2037,peugeot,22DC594,902221594651,,902221594651|96336890ZL00
29,2038,peugeot,22DC710,90222171065909,,90222171065909
29,2039,peugeot,22DC710,902221710653,,902221710653
29,2040,peugeot,22DC722,902221722659,,902221722659|96169790ZL00
29,2041,peugeot,22DC722,902221722652,,902221722652
29,2042,peugeot,22DC722,902221722654,,902221722654
29,2043,peugeot,22DC722,902221722656,,902221722656|96320877ZL00
29,2044,peugeot,22DC722,902221722657,,902221722657
29,2045,peugeot,22RC200,963921938002,,963921938002
29,2046,peugeot,22RC200,963921938002,,963921938002
29,2047,peugeot,22RC200,964152308002,,964152308002
29,3670,blaupunkt,PF3,7642774392,BP2774,7642774392
29,5409,peugeot,RFM-1,96742388XT,,96742388XT
29,5410,peugeot,RFM-1,96636632XT,,96636632XT
29,10702,peugeot,D716AF-P,,,
29,10953,peugeot,22RC200,963921938001,,963921938001
30,1967,alfa_romeo,ROMEO,902221710258,,902221710258|60600483
30,1968,audi,BETA,902221585719,,902221585719|893035152
30,1969,bmw,22DC785,90222178523908,,90222178523908|65128352862
30,1970,bmw,22DC785,90222178523107,,90222178523107|65128352864
30,1971,bmw,22DC785,90222178523205,,90222178523205|65128363142
30,1972,bmw,22DC785,90222178523301,,90222178523301|65128374583
30,1973,bmw,22DC785,902221785249,,902221785249|65128379230
30,1974,bmw,22DC785,90222178524200,,90222178524200|65128379230
30,1975,bmw,22DC785,90222178524300,,90222178524300|65128379231
30,1976,bmw,22DC785,90222178524801,,90222178524801|65128382363
30,1977,bmw,22DC785,90222178524700,,90222178524700|65128382364
30,1978,bmw,22DC785,90222178533108,,90222178533108|65128360792
30,1979,bmw,22DC785,90222178533301,,90222178533301|65128374584
30,1980,bmw,22DC785,90222178533400,,90222178533400|65129405970
30,1981,citroen,22DC594,902221594359,,902221594359|9617035080
30,1982,citroen,22DC720,90222172035900,,90222172035900|9614143680
30,1983,citroen,22RC200,963921928002,,963921928002
30,1984,citroen,22RC200,963467658001,,963467658001
30,1985,citroen,22RC220,963177558003,,963177558003
30,1986,citroen,22RC220,963898448003,,963898448003
30,1987,citroen,22RC465,902231465359,,902231465359|9624722580
30,1988,citroen,22RC465,902231465358,,902231465358|9624722680
30,1989,citroen,22RC465,902231465659,,902231465659|1480036080
30,1990,fiat,22DC349,902221349649,,902221349649
30,1991,fiat,22DC449,902221449644,,902221449644
30,1992,fiat,22DC449,902221449648,,902221449648
30,1993,fiat,22DC710,902221710648,,902221710648
30,1994,fiat,22DC731,90223173164902,,90223173164902
30,1995,fiat,22RC465,902231465659,,902231465659|1480036080
30,1996,ford,22DC600,91DA18B865AB,,91DA18B865AB
30,1997,ford,DC666,902221666703,,902221666703
30,1998,peugeot,22DC710,902221710651,,902221710651
30,1999,unknown,22RC465,902231465659,,902231465659
30,2000,jaguar_lr,ROVER,902221651619,,902221651619
30,2001,jaguar_lr,ROVER,902221711619,,902221711619
30,2002,opel,22DC247,902221247789,,902221247789
30,2003,opel,22DC347,902221347789,,902221347789
30,2004,opel,22DC670,90274458,GM0670,90274458
30,2005,opel,22DC670,,,
30,2006,opel,22DC670,90355327,,90355327
30,2007,opel,22DC681,90355328,,90355328
30,2008,opel,22DC682,,,
30,2009,opel,22DC684,,,
30,2010,opel,22DC685,902221685789,,902221685789
30,2011,opel,22DC720,90222172078900,,90222172078900
30,2012,opel,CAR2004,24420600,GM0204,24420600
30,2013,opel,CAR2004,24423502,GM0204,24423502
30,2014,opel,CAR400,90222139675201,GM0400,90222139675201|90532621
30,2015,opel,CAR400,90222139975900,GM0400,90222139975900|09136106
30,2016,opel,CCR2006(E),09146057,GM0206,09146057
30,2017,opel,CCR600,90508988,GM0600,90508988
30,2018,opel,CCR600,09114584,GM0600,09114584
30,2019,opel,CCR800,09564338,GM0800,09564338
30,2020,opel,CCRT2008,09146060,GM0208,09146060
30,2021,opel,CCRT2008,09146061,GM0208,09146061
30,2022,opel,CCRT2008,24432169,GM0208,24432169
30,2023,opel,CCRT2008(E),24432170,GM0208,24432170
30,2024,opel,CCRT2008(E),24432171,GM0208,24432171
30,2025,opel,CCRT700,90222139875102,GM0700,90222139875102|90566805
30,2026,opel,CCRT700,90222139875902,GM0700,90222139875902|90533441
30,2027,opel,CCRT700,90222139878902,GM0700,90222139878902|09118660
30,2028,opel,S200,90222446075901,,90222446075901|90483186
30,2029,opel,SC201(C),90381124,GM0201,90381124
30,2030,opel,SC201D(C),90355876,,90355876
30,2031,opel,SC804(C),90399250,GM0804,90399250
30,2032,opel,SC804(C),90458247,GM0804,90458247
30,2033,opel,SC804D(C),90460773,,90460773
30,2034,opel,SC804D(C),90846874,,90846874
30,2035,opel,SC804D(C),90355878,,90355878
30,2036,peugeot,22DC594,902221594659,,902221594659|96169788ZL00
30,2037,peugeot,22DC594,902221594651,,902221594651|96336890ZL00
30,2038,peugeot,22DC710,90222171065909,,90222171065909
30,2039,peugeot,22DC710,902221710653,,902221710653
30,2040,peugeot,22DC722,902221722659,,902221722659|96169790ZL00
30,2041,peugeot,22DC722,902221722652,,902221722652
30,2042,peugeot,22DC722,902221722654,,902221722654
30,2043,peugeot,22DC722,902221722656,,902221722656|96320877ZL00
30,2044,peugeot,22DC722,902221722657,,902221722657
30,2045,peugeot,22RC200,963921938002,,963921938002
30,2046,peugeot,22RC200,963921938002,,963921938002
30,2047,peugeot,22RC200,964152308002,,964152308002
30,2048,unknown,22DC343,902221343009,,902221343009
30,2049,unknown,22DC347,902221347629,,902221347629
30,2050,unknown,22DC397,902221397753,,902221397753|90506173
30,2051,unknown,22DC401,902221401009,,902221401009
30,2052,unknown,22DC405,902221405009,,902221405009
30,2053,unknown,22DC415,902221415025,,902221415025
30,2054,unknown,22DC415,902221415529,,902221415529
30,2055,unknown,22DC415,902221415943,,902221415943
30,2056,unknown,22DC460,902221460759,,902221460759
30,2057,unknown,22DC501,902221501009,,902221501009
30,2058,unknown,22DC501,902221501749,,902221501749
30,2059,unknown,22DC505,902221505029,,902221505029
30,2060,unknown,22DC505,902221505829,,902221505829
30,2061,unknown,22DC506,902221506029,,902221506029
30,2062,unknown,22DC511,902221511009,,902221511009
30,2063,unknown,22DC511,902221511029,,902221511029
30,2064,unknown,22DC515,902221515029,,902221515029
30,2065,unknown,22DC570,902221570009,,902221570009
30,2066,unknown,22DC570,902221570602,,902221570602
30,2067,unknown,22DC570,902221570603,,902221570603
30,2068,unknown,22DC575,902221575029,,902221575029
30,2069,unknown,22DC575,,,
30,2070,unknown,22DC666,902221666789,,902221666789
30,2071,unknown,22DC675,902221675029,,902221675029
30,2072,unknown,22DC675,902221675529,,902221675529
30,2073,unknown,22DC680,902221680009,,902221680009
30,2074,unknown,22DC680,902221680509,,902221680509
30,2075,honda,22DC681,902221681029,,902221681029
30,2076,unknown,22DC681,,,
30,2077,unknown,22DC682,902221682005,,902221682005
30,2078,unknown,22DC682,902221682309,,902221682309
30,2079,unknown,22DC682,902221682789,,902221682789
30,2080,unknown,22DC682,902221682825,,902221682825
30,2081,unknown,22DC684,902221684529,,902221684529
30,2082,unknown,22DC684,902221684788,,902221684788
30,2083,unknown,22DC684,902221684829,,902221684829
30,2084,unknown,22DC685,902221685025,,902221685025
30,2085,unknown,22DC685,902221685625,,902221685625
30,2086,unknown,22DC695,902221695329,,902221695329
30,2087,unknown,22DC701,90222170100903,,90222170100903
30,2088,unknown,22DC701,90222170100900,,90222170100900
30,2089,unknown,22DC701,90222170180903,,90222170180903
30,2090,unknown,22DC711,90222171100901,,90222171100901
30,2091,unknown,22DC711,90222171100102,,90222171100102
30,2092,unknown,22DC711,90222171178902,,90222171178902
30,2093,unknown,22DC711,90222171180903,,90222171180903
30,2094,unknown,22DC720,902221720009,,902221720009
30,2095,unknown,22DC722,90222172200908,,90222172200908
30,2096,unknown,22DC730,902221730005,,902221730005
30,2097,unknown,22DC731,902221731009,,902221731009
30,2098,unknown,22DC740,90222174030500,,90222174030500
30,2099,unknown,22DC741,90222174100900,,90222174100900
30,2100,unknown,22DC764,902221764025,,902221764025
30,2101,unknown,22DC774,902221774025,,902221774025
30,2102,unknown,22DC777,902221777009,,902221777009
30,2103,unknown,22DC794,902221794009,,902221794009
30,2104,unknown,22DC924,902221924025,,902221924025
30,2105,unknown,22DC964,902221964025,,902221964025
30,2106,unknown,22DC964,902221964525,,902221964525
30,2107,unknown,22DC983,902221983025,,902221983025
30,2108,unknown,90,90902140100900,,90902140100900
30,2109,unknown,90,90902141100500,,90902141100500
30,2110,unknown,90,90902141180900,,90902141180900
30,2111,unknown,90,90902141582900,,90902141582900
30,2112,renault,22DC100,8200403537,,8200403537
30,2113,renault,22DC229,8200057676,,8200057676
30,2114,renault,22DC229,8200153737,,8200153737
30,2115,renault,22DC229,8200041272,,8200041272
30,2116,renault,22DC229,8200197529,,8200197529
30,2117,renault,22DC229,8200113800,,8200113800
30,2118,renault,22DC239,8200057672,,8200057672
30,2119,renault,22DC239,8200041271,,8200041271
30,2120,renault,22DC239,8200197530,,8200197530
30,2121,renault,22DC257,8200256140,,8200256140
30,2122,renault,22DC257,8200074334,,8200074334
30,2123,renault,22DC258,8200057673,,8200057673
30,2124,renault,22DC258,8200152345,,8200152345
30,2125,renault,22DC258,8200150473,,8200150473
30,2126,renault,22DC259,7700434436,,7700434436
30,2127,renault,22DC259,8200029539,,8200029539
30,2128,renault,22DC259,7700434424,,7700434424
30,2129,renault,22DC259,7700434426,,7700434426
30,2130,renault,22DC259,7700434422,,7700434422
30,2131,renault,22DC259,8200002606,,8200002606
30,2132,renault,22DC269,8200205833,,8200205833
30,2133,renault,22DC277,8200256141,,8200256141
30,2134,renault,22DC277,8200168221,,8200168221
30,2135,renault,22DC278,8200057681,,8200057681
30,2136,renault,22DC278,8200029547,,8200029547
30,2137,renault,22DC278,8200057683,,8200057683
30,2138,renault,22DC278,8200152346,,8200152346
30,2139,renault,22DC278,8200150474,,8200150474
30,2140,renault,22DC279,7700433948,,7700433948
30,2141,renault,22DC279,8200063200,,8200063200
30,2142,renault,22DC279,8200029541,,8200029541
30,2143,renault,22DC279,8200029542,,8200029542
30,2144,renault,22DC279,7700434425,,7700434425
30,2145,renault,22DC279,7700434427,,7700434427
30,2146,renault,22DC279,7700434423,,7700434423
30,2147,renault,22DC279,8200002607,,8200002607
30,2148,renault,22DC280,8200128228,,8200128228
30,2149,renault,22DC280,8200130526,,8200130526
30,2150,renault,22DC280,8200153140,,8200153140
30,2151,renault,22DC347,902221347621,,902221347621|7700309779
30,2152,renault,22DC379,902221379621,,902221379621|7700841309
30,2153,renault,22DC449,902221449622,,902221449622|7700426481
30,2154,renault,22DC449,902221449624,,902221449624|7700426414
30,2155,renault,22DC451,902221451622,,902221451622|7700433073
30,2156,renault,22DC451,902221451624,,902221451624|7700433071
30,2157,renault,22DC459,902221459622,,902221459622|7700426483
30,2158,renault,22DC459,902221459623,,902221459623|7700426413
30,2159,renault,22DC459,902221459624,,902221459624|7700426412
30,2160,renault,22DC459,902221459628,,902221459628|7700426482
30,2161,renault,22DC459,902221459723,,902221459723|7700426413
30,2162,renault,22DC461,902221461622,,902221461622|7700433074
30,2163,renault,22DC461,902221461624,,902221461624|7700433072
30,2164,renault,22DC461,902221461628,,902221461628|7700433943
30,2165,renault,22DC461,902221461626,,902221461626|7700433946
30,2166,renault,22DC461,902221461722,,902221461722|7700433074
30,2167,renault,22DC479,902221479629,,902221479629|7700426484
30,2168,renault,22DC481,902221481629,,902221481629|7700433070
30,2169,renault,22DC481,902221481729,,902221481729|7700433070
30,2170,renault,22DC501,902221501629,,902221501629|7700834516
30,2171,renault,22DC501,902221501621,,902221501621
30,2172,renault,22DC577,902221577629,,902221577629|7700826197
30,2173,renault,22DC577,902221577621,,902221577621|7700826199
30,2174,renault,22DC577,902221577627,,902221577627|7700826199
30,2175,renault,22DC579,902221579621,,902221579621|7700826198
30,2176,renault,22DC579,902221579623,,902221579623|7700826200
30,2177,renault,22DC593,902221593622,,902221593622|7700412005
30,2178,renault,22DC593,902221593624,,902221593624|7700413537
30,2179,renault,22DC594,902221594621,,902221594621|7700841308
30,2180,renault,22DC594,902221594623,,902221594623|7700413538
30,2181,renault,22DC594,902221594628,,902221594628|7700412006
30,2182,renault,22DC661,902221661621,,902221661621|7700802934
30,2183,renault,22DC661,902221661622,,902221661622|7700784189
30,2184,renault,22DC661,902221661623,,902221661623|7700802933
30,2185,renault,22DC661,902221661625,,902221661625|7700802933
30,2186,renault,22DC665,902221665622,,902221665622|7700784190
30,2187,renault,22DC665,902221665625,,902221665625|7700802935
30,2188,renault,22DC665,902221665628,,902221665628
30,2189,renault,22DC677,902221677629,,902221677629
30,2190,renault,22DC679,902221679629,,902221679629|7700814965
30,2191,renault,22DC679,902221679621,,902221679621|7700818279
30,2192,renault,22DC679,902221679723,,902221679723|7700812116
30,2193,renault,22DC711,902221711629,,902221711629
30,2194,renault,22DC882,902221882629,,902221882629
30,2195,renault,22DC882,902221882729,,902221882729
30,2196,renault,22DC885,902221885629,,902221885629|7700786146
30,2197,renault,22DC942,902221942629,,902221942629|7700412007
30,2198,renault,22DC962,902221962629,,902221962629|7700812117
30,2199,renault,22DC962,902221962621,,902221962621|7700827590
30,2200,renault,22DC962,902221962623,,902221962623|7701203939
30,2201,renault,22DC982,902221982629,,902221982629|7700812119
30,2202,renault,22DC982,902221982729,,902221982729
30,2203,unknown,22DC349,902221349601,,902221349601
30,2204,unknown,22DC349,90222134960201,,90222134960201
30,2205,unknown,22DC349,902221349619,,902221349619
30,2206,unknown,22DC594,902221594602,,902221594602
30,2207,unknown,22DC652,90222165260201,,90222165260201
30,2208,unknown,22DC652,902221652605,,902221652605
30,2209,unknown,22DC670,,,
30,2210,unknown,22DC670,902221670602,,902221670602
30,2211,unknown,22DC681,902221681603,,902221681603
30,2212,unknown,22DC681,902221681604,,902221681604
30,2213,unknown,22DC681,902221681605,,902221681605
30,2214,unknown,22DC681,902221681608,,902221681608
30,2215,unknown,22DC710,902221710601,,902221710601|XQD100890
30,2216,unknown,22DC710,902221710602,,902221710602
30,2217,unknown,22DC710,902221710614,,902221710614|AMR5505
30,2218,unknown,22DC711,902221711602,,902221711602|XQD100790
30,2219,unknown,22DC741,902221741602,,902221741602
30,2220,unknown,22DC745,90222174560900,,90222174560900
30,2221,unknown,22DC745,90222174560101,,90222174560101
30,2222,unknown,22DC745,902221745605,,902221745605
30,2223,unknown,22DC984,902221984609,,902221984609
30,2224,unknown,22DC720,90222172030500,,90222172030500
30,2225,unknown,22DC685,902221685929,,902221685929
30,2226,renault,22DC962,902221962721,,902221962721|7700838028
30,2227,unknown,22DC343,902221343749,,902221343749
30,2228,unknown,VC-601,902221652779,,902221652779
30,2229,unknown,VC-602,902221511779,,902221511779
30,2230,unknown,VC-608,902221670779,,902221670779
30,2231,unknown,VC-708,902221680779,,902221680779
30,2232,unknown,VC-802,902221711779,,902221711779
30,2233,vw,ALPHA,902221587715,,902221587715|1H0035156A
30,2234,unknown,22DC681,902221681509,,902221681509
30,2235,unknown,22DC681,902221681005,,902221681005
30,2236,vw,ALPHA,902221587719,,902221587719|1H0035156
30,2237,vw,ALPHA,90222158771201,,90222158771201|1H0035153
30,2238,unknown,22DC670,902221670009,,902221670009
30,2239,vw,BETA,902221589719,,902221589719|1J0035152B
30,2240,vw,BETA,90222158971103,,90222158971103|1J0035152E
30,2241,vw,GAMMA,902221586712,,902221586712|357035186G
30,2242,vw,GAMMA,902221586719,,902221586719|357035186D
30,2243,vw,GAMMA,902221588719,,902221588719|1H0135186
30,2244,vw,GAMMA,902221588714,,902221588714|3B0135186
30,2707,bmw,22DC785,902221785239,,902221785239|65129402063
30,2988,renault,22DC579,902221579629,,902221579629|7700826196
30,2989,renault,22DC577,902221577623,,902221577623|7700826201
30,2990,renault,22DC577,902221577624,,902221577624|7700306742
30,2991,renault,22DC239,8200113801,,8200113801
30,2992,renault,22DC257,8200164733,,8200164733
30,2993,renault,22DC257,8200029539,,8200029539
30,2994,renault,22DC269,8200063350,,8200063350
30,2995,renault,22DC277,8200074336,,8200074336
30,2996,renault,22DC459,902221459722,,902221459722|7700426483
30,2997,renault,22DC459,902221459724,,902221459724|7700426412
30,2998,renault,22DC459,902221459728,,902221459728|7700426482
30,2999,renault,22DC379,902221379626,,902221379626|7700841309
30,3000,renault,22DC461,902221461724,,902221461724|7700433072
30,3001,renault,22DC461,902221461726,,902221461726|7700433946
30,3002,renault,22DC461,902221461728,,902221461728|7700433943
30,3003,renault,22DC661,902221661629,,902221661629|7700780513
30,3004,renault,22DC665,902221665629,,902221665629|7700780514
30,3005,renault,22DC677,902221677621,,902221677621|7700818274
30,3006,renault,22DC677,902221677622,,902221677622|7700818272
30,3007,renault,22DC679,902221679622,,902221679622|7700818271
30,3008,renault,22DC679,902221679624,,902221679624|7700819937
30,3009,renault,22DC679,902221679626,,902221679626|7700818271
30,3010,renault,22DC679,902221679625,,902221679625|7700819936
30,3011,renault,22DC679,902221679722,,902221679722|7700843288
30,3012,renault,22DC679,902221679728,,902221679728|7700812116
30,3013,renault,22DC982,902221982621,,902221982621|7700827591
